provider_id,provider_name,city,state,latitude,longitude
240002,Essentia Health St Mary's Medical Center,Duluth,MN,46.79,-92.10
240004,Hennepin County Medical Center,Minneapolis,MN,44.97,-93.26
50528,Memorial Hospital Los Banos,Los Banos,CA,37.06,-120.86
240006,Olmsted Medical Center,Rochester,MN,44.02,-92.44
240010,St Marys Hospital,Rochester,MN,44.02,-92.48
240014,Northfield Hospital,Northfield,MN,44.47,-93.19
30069,Havasu Regional Medical Center,Lake Havasu City,AZ,34.48,-114.34
50454,UCSF Medical Center,San Francisco,CA,37.76,-122.46
240018,Fairview Red Wing Hospital,Red Wing,MN,44.56,-92.57
240019,Essentia Health Duluth,Duluth,MN,46.79,-92.09
240020,Cambridge Medical Center,Cambridge,MN,45.57,-93.23
240022,Sanford  Worthington Medical Center,Worthington,MN,43.62,-95.60
240030,Douglas County Hospital,Alexandria,MN,45.87,-95.38
240036,St Cloud Hospital,Saint Cloud,MN,45.58,-94.17
240038,United Hospital,Saint Paul,MN,44.94,-93.11
520045,Theda Clark Med Ctr,Neenah,WI,44.19,-88.45
240040,University Medical Center-Mesabi/ Mesaba Clinics,Hibbing,MN,47.41,-92.93
240043,Mayo Clinic Health System - Albert Lea,Albert Lea,MN,43.65,-93.37
240044,Winona Health Services,Winona,MN,44.04,-91.62
240047,St Lukes Hospital,Duluth,MN,46.80,-92.09
240050,Fairview Lakes  Health Services,Wyoming,MN,45.32,-93.00
240052,Lake Region Healthcare Corporation,Fergus Falls,MN,46.28,-96.07
240053,Park Nicollet Methodist Hospital,Saint Louis Park,MN,44.93,-93.36
240056,Ridgeview Medical Center,Waconia,MN,44.84,-93.79
240057,Abbott Northwestern Hospital,Minneapolis,MN,44.95,-93.26
240059,Regina Medical Center,Hastings,MN,44.75,-92.87
70029,Bristol Hospital,Bristol,CT,41.68,-72.93
240061,Mayo Clinic Methodist Hospital,Rochester,MN,44.02,-92.47
240063,St Joseph's Hospital,Saint Paul,MN,44.95,-93.10
240064,Grand Itasca Clinic And Hospital,Grand Rapids,MN,47.22,-93.55
240066,Lakeview Memorial Hospital,Stillwater,MN,45.05,-92.82
240069,Owatonna Hospital,Owatonna,MN,44.11,-93.25
240071,District One Hospital,Faribault,MN,44.29,-93.26
240075,Essentia Health St Joseph's Medical Center,Brainerd,MN,46.36,-94.21
240076,Buffalo Hospital,Buffalo,MN,45.19,-93.87
50531,Bellflower Medical Center,Bellflower,CA,33.87,-118.15
240078,Fairview Southdale Hospital,Edina,MN,44.89,-93.33
240080,"University Of Minnesota  Medical Center, Fairview",Minneapolis,MN,44.97,-93.24
240084,Virginia Regional Medical Center,Virginia,MN,47.53,-92.56
240088,Rice Memorial Hospital,Willmar,MN,45.12,-95.05
240100,Sanford Bemidji Medical Center,Bemidji,MN,47.50,-94.90
240101,Essentia Health St Marys,Detroit Lakes,MN,46.81,-95.85
240104,St Francis Regional Medical Center,Shakopee,MN,44.77,-93.50
240106,Regions Hospital,Saint Paul,MN,44.96,-93.10
240117,Mayo Clinic Health System - Austin,Austin,MN,43.67,-92.98
240132,Unity Hospital,Fridley,MN,45.11,-93.26
240166,Mayo Clinic Health System - Fairmont,Fairmont,MN,43.64,-94.45
240187,Hutchinson Area Health Care,Hutchinson,MN,44.88,-94.38
310041,Community Medical Center,Toms River,NJ,39.97,-74.22
240207,Fairview Ridges Hospital,Burnsville,MN,44.75,-93.27
240210,Healtheast St John's Hospital,Maplewood,MN,45.03,-93.03
240213,Healtheast Woodwinds Hospital,Woodbury,MN,44.92,-92.98
50537,Sutter Davis Hospital,Davis,CA,38.56,-121.77
520103,Community Memorial Hsptl,Menomonee Falls,WI,43.16,-88.13
30083,Paradise Valley Hospital,Phoenix,AZ,33.64,-112.00
520202,St Clare's Hospital Of Weston Inc,Weston,WI,44.89,-89.58
110064,"Medical Center, The",Columbus,GA,32.47,-84.99
30085,Northwest Medical Center,Tucson,AZ,32.32,-111.01
110163,Phoebe North,Albany,GA,31.53,-84.18
160153,Mercy Medical Center-Sioux City,Sioux City,IA,42.49,-96.40
100057,Florida Hospital Waterman,Tavares,FL,28.82,-81.71
30087,Scottsdale Healthcare-Shea Medical Center,Scottsdale,AZ,33.58,-111.89
100156,Lake City Medical Center,Lake City,FL,30.18,-82.69
50549,Los Robles Hospital & Medical Center,Thousand Oaks,CA,34.21,-118.88
190005,Charity Hospital & Medical Center Of Louisiana At,New Orleans,LA,29.96,-90.08
50551,Los Alamitos Medical Center,Los Alamitos,CA,33.80,-118.07
30088,Banner Baywood Medical Center,Mesa,AZ,33.41,-111.69
240093,Mayo Clinic Health System - Mankato,Mankato,MN,44.16,-94.00
30089,Banner Thunderbird Medical Center,Glendale,AZ,33.61,-112.18
50552,Motion Picture & Television Hospital,Woodland Hills,CA,34.16,-118.63
50557,Memorial  Medical Center,Modesto,CA,37.67,-120.97
310115,Hackettstown Regional Medical Center,Hackettstown,NJ,40.86,-74.82
310044,Capital Health Medical Center - Hopewell,Pennington,NJ,40.29,-74.80
250097,Southwest Ms Regional Medical Center,Mccomb,MS,31.24,-90.45
30092,John C Lincoln Deer Valley Hospital,Phoenix,AZ,33.67,-112.12
530011,Memorial Hospital Sweetwater County,Rock Springs,WY,41.59,-109.24
50025,University Of California San Diego Medical Center,San Diego,CA,32.75,-117.17
310045,Englewood Hospital And Medical Center,Englewood,NJ,40.91,-73.97
250001,University Of Mississippi Med Center,Jackson,MS,32.33,-90.17
250002,Tishomingo Health Services Inc,Iuka,MS,34.80,-88.21
250004,North Mississippi Medical Center,Tupelo,MS,34.24,-88.72
250006,Baptist Memorial Hospital Union County,New Albany,MS,34.48,-89.00
250007,Biloxi Regional Medical Center,Biloxi,MS,30.40,-88.89
250009,Magnolia Regional Health Center,Corinth,MS,34.93,-88.56
50567,Mission Hospital Regional Med Center,Mission Viejo,CA,33.56,-117.67
250010,Tippah County Hospital,Ripley,MS,34.74,-88.95
250012,Alliance Healthcare System,Holly Springs,MS,34.79,-89.42
250017,Trace Regional Hosp And Swing Bed,Houston,MS,33.89,-88.98
320002,St Vincent Hospital,Santa Fe,NM,35.66,-105.95
250019,Memorial Hospital At Gulfport,Gulfport,MS,30.37,-89.12
250025,Gilmore Memorial Hospital,Amory,MS,33.97,-88.48
340004,High Point Regional Hospital,High Point,NC,35.95,-80.00
250027,Winston Medical Center & Swingbed,Louisville,MS,33.12,-89.03
310047,Shore Medical Center,Somers Point,NJ,39.31,-74.59
250031,River Region Health System,Vicksburg,MS,32.38,-90.83
250034,Baptist Memorial Hospital North Ms,Oxford,MS,34.35,-89.52
250036,George County Hospital,Lucedale,MS,30.92,-88.59
340053,Presbyterian Hospital,Charlotte,NC,35.22,-80.83
250038,Madison River Oaks Medical Center,Canton,MS,32.58,-90.08
50568,Madera Community Hospital,Madera,CA,36.94,-120.04
250040,Singing River Hospital,Pascagoula,MS,30.37,-88.53
50570,Fountain Valley Regional Hospital & Medical Center,Fountain Valley,CA,33.71,-117.94
250042,Northwest Mississippi Regional Medical Center,Clarksdale,MS,34.20,-90.55
250043,Neshoba County General Hospital,Philadelphia,MS,32.75,-89.10
250044,Baptist Memorial Hospital Booneville,Booneville,MS,34.66,-88.57
100220,Gulf Coast Medical Center Lee Mem Health System,Fort Myers,FL,26.54,-81.85
250048,St Dominic-Jackson Memorial Hospital,Jackson,MS,32.33,-90.16
250049,Beacham Memorial Hospital,Magnolia,MS,31.15,-90.46
250050,Och Regional Medical Center,Starkville,MS,33.48,-88.82
40011,"John Ed Chambers Mem Hosp, Inc",Danville,AR,35.05,-93.39
250057,King's Daughters Medical Center-Brookhaven,Brookhaven,MS,31.59,-90.46
250059,Montfort Jones Memorial Hospital,Kosciusko,MS,33.07,-89.58
250061,Yalobusha General Hospital,Water Valley,MS,34.13,-89.64
50573,Eisenhower Medical Center,Rancho Mirage,CA,33.74,-116.41
320006,Eastern New Mexico Medical Center,Roswell,NM,33.42,-104.53
250067,Clay County Medical Center,West Point,MS,33.62,-88.66
250069,Rush Foundation Hospital,Meridian,MS,32.37,-88.70
250072,Central Mississippi Medical Center,Jackson,MS,32.29,-90.26
250077,Wayne General Hospital,Waynesboro,MS,31.67,-88.64
250078,Forrest General Hospital,Hattiesburg,MS,31.35,-89.34
50575,Tri-City Regional Medical Center,Hawaiian Gardens,CA,33.83,-118.08
250079,Sharkey Issaquena Community Hospital,Rolling Fork,MS,32.90,-90.88
250081,Anderson Regional Medical Center South Campus,Meridian,MS,32.37,-88.70
250082,Delta Regional Medical Center,Greenville,MS,33.41,-91.03
250084,Natchez Regional Medical Center,Natchez,MS,31.53,-91.38
30093,Banner Del E Webb Medical Center,Sun City West,AZ,33.66,-112.37
250085,Marion General Hospital,Columbia,MS,31.26,-89.81
250094,Wesley Medical Center,Hattiesburg,MS,31.33,-89.37
250095,South Sunflower County Hospital,Indianola,MS,33.46,-90.65
250096,Crossgates River Oaks Hospital,Brandon,MS,32.29,-90.03
50580,La Palma Intercommunity Hospital,La Palma,CA,33.85,-118.04
250099,Greenwood Leflore Hospital,Greenwood,MS,33.52,-90.20
250100,Baptist Mem Hosp/Golden Triangle Inc,Columbus,MS,33.50,-88.40
300001,Concord Hospital,Concord,NH,43.20,-71.56
250102,Mississippi Baptist Medical Center,Jackson,MS,32.32,-90.18
50581,Lakewood Regional Medical Center,Lakewood,CA,33.86,-118.15
300005,Lakes Region General Hospital,Laconia,NH,43.53,-71.46
40018,Summit Medical Center,Van Buren,AR,35.44,-94.34
320004,Gerald Champion Regional Medical Cente,Alamogordo,NM,32.93,-105.93
310084,Kimball Medical Center,Lakewood,NJ,40.08,-74.22
250104,Anderson Regional Medical Center,Meridian,MS,32.37,-88.70
80003,St Francis Healthcare,Wilmington,DE,39.75,-75.57
250117,Highland Community  Hospital,Picayune,MS,30.53,-89.69
250123,Garden Park Medical Center,Gulfport,MS,30.44,-89.09
250124,Magee General Hospital,Magee,MS,31.87,-89.73
110038,John D Archbold Memorial Hospital,Thomasville,GA,30.83,-83.97
140015,Blessing Hospital,Quincy,IL,39.94,-91.40
250126,North Oak Regional Medical Center,Senatobia,MS,34.62,-89.96
310048,Somerset Medical Center,Somerville,NJ,40.57,-74.60
250128,Tri Lakes Medical Center,Batesville,MS,34.31,-89.92
250141,Baptist Memorial Hospital Desoto,Southaven,MS,34.97,-90.00
50586,Chino Valley Medical Center,Chino,CA,34.03,-117.69
250162,Hancock Medical Center,Bay Saint Louis,MS,30.31,-89.36
50588,San Dimas Community Hospital,San Dimas,CA,34.10,-117.83
50589,Placentia Linda Hospital,Placentia,CA,33.89,-117.84
50590,Methodist Hospital Of Sacramento,Sacramento,CA,38.46,-121.42
310086,Kennedy University Hospital - Stratford Div,Stratford,NJ,39.83,-75.01
50597,Foothill Presbyterian Hospital,Glendora,CA,34.14,-117.87
300011,St Joseph Hospital,Nashua,NH,42.75,-71.48
310050,Saint Clare's Hospital,Denville,NJ,40.90,-74.46
140018,Mt Sinai Hospital Medical Center,Chicago,IL,41.86,-87.70
30094,Arrowhead Hospital,Glendale,AZ,33.66,-112.20
140301,Oak Forest Hospital,Oak Forest,IL,41.60,-87.74
310091,Memorial Hospital Of Salem County,Salem,NJ,39.59,-75.45
260005,Ssm St Joseph Health Center,Saint Charles,MO,38.78,-90.48
260006,Heartland Regional Medical Center,Saint Joseph,MO,39.77,-94.77
260009,Bothwell Regional Health Center,Sedalia,MO,38.70,-93.22
50599,University Of California Davis Medical Center,Sacramento,CA,38.55,-121.46
260015,Twin Rivers Regional Medical Center,Kennett,MO,36.24,-90.04
260017,Phelps County Regional Medical Center,Rolla,MO,37.95,-91.76
260020,Mercy Hospital St Louis,Saint Louis,MO,38.67,-90.44
260022,Northeast Regional Medical Center,Kirksville,MO,40.19,-92.59
340141,New Hanover Regional Medical Center,Wilmington,NC,34.24,-77.95
260024,Texas County Memorial Hospital,Houston,MO,37.32,-91.96
260027,Research Medical Center,Kansas City,MO,39.01,-94.56
260032,Barnes Jewish Hospital,Saint Louis,MO,38.64,-90.27
260034,Bates County Memorial Hospital,Butler,MO,38.25,-94.34
50603,Saddleback Memorial Medical Center,Laguna Hills,CA,33.61,-117.71
260048,Truman Medical Center Hospital Hill,Kansas City,MO,39.09,-94.58
260050,St Francis Hospital,Maryville,MO,40.33,-94.87
30100,Carondelet Heart And Vascular Institute,Tucson,AZ,32.29,-110.97
260052,Mercy Hospital Washington,Washington,MO,38.55,-91.00
260057,Cameron Regional Medical Center,Cameron,MO,39.73,-94.23
260059,Mercy Hospital Lebanon,Lebanon,MO,37.68,-92.64
260061,Nevada Regional Medical Center,Nevada,MO,37.83,-94.36
300012,Elliot Hospital,Manchester,NH,42.98,-71.44
260062,St Lukes Northland Hospital,Kansas City,MO,39.25,-94.65
30101,Western Arizona Regional Medical Ctr,Bullhead City,AZ,35.11,-114.56
260064,Audrain Medical Center,Mexico,MO,39.17,-91.88
310051,Overlook Hospital,Summit,NJ,40.71,-74.35
260065,Mercy Hospital Springfield,Springfield,MO,37.18,-93.27
260068,Boone Hospital Center,Columbia,MO,38.95,-92.32
260070,Pemiscot Memorial Hospital,Hayti,MO,36.24,-89.74
260074,Moberly Regional Medical Center,Moberly,MO,39.42,-92.41
260077,St Anthony's Medical Center,Saint Louis,MO,38.51,-90.38
260078,Ozarks Medical Center,West Plains,MO,36.74,-91.88
330385,North Central Bronx Hospital,Bronx,NY,40.88,-73.88
260080,Ripley County Memorial Hospital,Doniphan,MO,36.62,-90.83
260081,Ssm St Clare Health Center,Fenton,MO,38.53,-90.47
260085,St Joseph Medical Center,Kansas City,MO,38.94,-94.60
30103,Mayo Clinic Hospital,Phoenix,AZ,33.66,-111.96
260091,Ssm St Marys Health Center,Richmond Heights,MO,38.63,-90.31
260095,"Centerpoint Medical Center Of Independence, Llc",Independence,MO,39.05,-94.35
260096,North Kansas City Hospital,North Kansas City,MO,39.15,-94.55
260097,Western Missouri Medical Center,Warrensburg,MO,38.77,-93.72
260102,Truman Medical Center Lakewood,Kansas City,MO,38.98,-94.40
340171,Presbyterian Hospital Matthews,Matthews,NC,35.11,-80.72
50608,Delano Regional Medical Center,Delano,CA,35.76,-119.24
260104,Ssm Depaul Health Center,Bridgeton,MO,38.75,-90.43
30105,Banner Heart Hospital,Mesa,AZ,33.41,-111.69
260105,St Louis University Hospital,Saint Louis,MO,38.62,-90.24
260108,Missouri Baptist Medical Center,Town And Country,MO,38.64,-90.45
260110,Southeast Missouri Hospital,Cape Girardeau,MO,37.31,-89.54
260113,Missouri Delta Medical Center,Sikeston,MO,36.89,-89.59
260115,Missouri Baptist Hospital Sullivan,Sullivan,MO,38.20,-91.17
260116,Mineral Area Regional Medical Center,Farmington,MO,37.80,-90.44
260119,Poplar Bluff Regional Medical Center,Poplar Bluff,MO,36.79,-90.43
110026,Elbert Memorial Hospital,Elberton,GA,34.11,-82.88
370004,Integris Baptist Reg Health Center,Miami,OK,36.88,-94.88
260137,Freeman Health System - Freeman West,Joplin,MO,37.05,-94.53
50002,St Rose Hospital,Hayward,CA,37.63,-122.09
310022,Virtua West Jersey Hospitals Berlin,Berlin,NJ,39.78,-74.92
260138,St Lukes Hospital Of Kansas City,Kansas City,MO,39.05,-94.59
50616,St Johns Pleasant Valley Hospital,Camarillo,CA,34.24,-119.02
50006,St Joseph Hospital,Eureka,CA,40.78,-124.14
260142,Fitzgibbon Memorial Hospital,Marshall,MO,39.10,-93.21
310054,Mountainside Hospital,Montclair,NJ,40.81,-74.20
330014,Jamaica Hospital Medical Center,Jamaica,NY,40.70,-73.82
260147,Sac-Osage Hospital,Osceola,MO,38.05,-93.69
330169,Beth Israel Medical Center,New York,NY,40.73,-73.98
260160,Missouri Southern Healthcare,Dexter,MO,36.80,-89.97
260162,Barnes-Jewish West County Hospital,Creve Coeur,MO,38.68,-90.47
260163,Parkland Health Center,Farmington,MO,37.78,-90.44
260175,Golden Valley Memorial Hospital,Clinton,MO,38.39,-93.77
260176,Des Peres Hospital,Saint Louis,MO,38.58,-90.45
260177,Liberty Hospital,Liberty,MO,39.28,-94.43
260179,St Lukes Hospital,Chesterfield,MO,38.66,-90.51
260180,Christian Hospital Northeast,Saint Louis,MO,38.78,-90.24
260183,St Francis Medical Center,Cape Girardeau,MO,37.31,-89.57
260191,Barnes-Jewish St Peters Hospital,Saint Peters,MO,38.79,-90.58
260193,St Mary's Medical Center,Blue Springs,MO,39.03,-94.26
50028,Mad River Community Hospital,Arcata,CA,40.90,-124.09
320030,Artesia General Hospital,Artesia,NM,32.85,-104.41
260195,Citizens Memorial Hospital,Bolivar,MO,37.60,-93.42
260207,Ozarks Community Hospital,Springfield,MO,37.25,-93.27
30110,West Valley Hospital,Goodyear,AZ,33.46,-112.35
260209,Callaway Community Hospital,Fulton,MO,38.84,-91.96
260210,St Alexius Hospital,Saint Louis,MO,38.58,-90.23
260211,Saint Lukes Cancer Institute,Kansas City,MO,39.05,-94.59
260214,Research Belton Hospital,Belton,MO,38.81,-94.50
260216,Saint Luke's East Lee's Summit Hospital,Lees Summit,MO,38.94,-94.38
330193,Flushing Hospital Medical Center,Flushing,NY,40.76,-73.82
50624,Henry Mayo Newhall Memorial Hospital,Valencia,CA,34.40,-118.55
50625,Cedars-Sinai Medical Center,Los Angeles,CA,34.08,-118.38
30111,"University Of Arizona Medical Ctr- South Cam, The",Tucson,AZ,32.18,-110.93
370183,Hillcrest Hospital Henryetta,Henryetta,OK,35.44,-96.02
50633,Twin Cities Community Hospital,Templeton,CA,35.56,-120.72
30114,Oro Valley Hospital,Oro Valley,AZ,32.43,-110.95
390133,Lehigh Valley Hospital,Allentown,PA,40.60,-75.47
390044,Reading Hospital Medical Center,Reading,PA,40.33,-75.95
270003,St Peter's Hospital,Helena,MT,46.58,-111.99
270004,Billings Clinic Hospital,Billings,MT,45.79,-108.51
390066,Good Samaritan Hospital,Lebanon,PA,40.34,-76.42
30115,Banner Estrella Medical Center,Phoenix,AZ,33.48,-112.26
270012,Benefis Hospitals Inc,Great Falls,MT,47.49,-111.26
390108,Montgomery Hospital,Norristown,PA,40.12,-75.34
310052,Ocean Medical Center,Brick,NJ,40.08,-74.13
50636,Pomerado Hospital,Poway,CA,33.00,-117.06
270014,St Patrick Hospital,Missoula,MT,46.87,-114.00
270017,St James Healthcare,Butte,MT,46.01,-112.55
30117,Valley View Medical Center,Fort Mohave,AZ,35.00,-114.60
270023,Community Medical Center Inc,Missoula,MT,46.85,-114.05
30118,Yavapai Regional Medical Center-East,Prescott Valley,AZ,34.59,-112.34
270032,Northern Montana Hospital,Havre,MT,48.54,-109.69
50641,East Los Angeles Doctors Hospital,Los Angeles,CA,34.02,-118.18
270049,St Vincent Healthcare,Billings,MT,45.79,-108.52
270051,Kalispell Regional Medical Center,Kalispell,MT,48.22,-114.32
270057,Bozeman Deaconess Hospital,Bozeman,MT,45.67,-111.02
280003,Bryanlgh Medical Center,Lincoln,NE,40.80,-96.65
280009,Good Samaritan Hospital,Kearney,NE,40.71,-99.08
280020,Saint Elizabeth Regional Medical Center,Lincoln,NE,40.81,-96.63
280023,St Francis Medical Center,Grand Island,NE,40.92,-98.37
280030,Creighton University Medical Center - Saint Joseph,Omaha,NE,41.26,-95.96
50014,Sutter Amador Hospital,Jackson,CA,38.35,-120.76
280032,Mary Lanning Memorial Hospital,Hastings,NE,40.59,-98.39
280040,The Nebraska Methodist Hospital,Omaha,NE,41.26,-96.04
280060,Alegent Health Bergan Mercy Medical Center,Omaha,NE,41.24,-96.03
280061,Regional West Medical Center,Scottsbluff,NE,41.89,-103.66
280065,Great Plains Regional Medical Center,North Platte,NE,41.12,-100.77
280077,Fremont Area Medical Center,Fremont,NE,41.45,-96.49
280081,Alegent Health Immanuel Medical Center,Omaha,NE,41.32,-96.02
280105,Alegent Health Midlands Hospital,Papillion,NE,41.14,-96.04
280111,Columbus Community Hospital,Columbus,NE,41.45,-97.38
280125,Faith Regional Health Services,Norfolk,NE,42.03,-97.45
280128,Nebraska Heart Hospital,Lincoln,NE,40.74,-96.59
50684,Menifee Valley Medical Center,Sun City,CA,33.72,-117.17
280130,Alegent Health Lakeside Hospital,Omaha,NE,41.24,-96.18
50007,Peninsula Medical Center,Burlingame,CA,37.59,-122.38
50644,Los Angeles Metropolitan Medical Ctr,Los Angeles,CA,34.04,-118.31
390111,Hospital Of Univ Of Pennsylvania,Philadelphia,PA,39.95,-75.19
310057,Virtua Memorial Hospital Of Burlington County,Mount Holly,NJ,39.99,-74.80
50663,Los Angeles Community Hospital,Los Angeles,CA,34.02,-118.19
50668,Laguna Honda Hospital & Rehabilitation Center,San Francisco,CA,37.75,-122.46
310058,Bergen Regional Medical Center,Paramus,NJ,40.96,-74.06
50030,Oroville Hospital,Oroville,CA,39.51,-121.54
390123,Pottstown Memorial Medical Center,Pottstown,PA,40.24,-75.61
50008,California Pacific Medical Ctr-Davies Campus Hosp,San Francisco,CA,37.77,-122.44
50009,Queen Of The Valley Medical Center,Napa,CA,38.32,-122.30
390156,Mercy Fitzgerald Hospital,Darby,PA,39.93,-75.27
50013,St Helena Hospital,Saint Helena,CA,38.54,-122.47
420086,Palmetto Health Baptist,Columbia,SC,34.01,-81.03
50678,Orange Coast Memorial Medical Center,Fountain Valley,CA,33.70,-117.96
310060,St Luke's Warren Hospital,Phillipsburg,NJ,40.70,-75.18
310061,Lourdes Medical Center Of Burlington County,Willingboro,NJ,40.05,-74.88
260040,Cox Medical Center,Springfield,MO,37.15,-93.28
260047,Capital Region Medical Center,Jefferson City,MO,38.57,-92.18
320061,Gallup Indian Medical Center,Gallup,NM,35.51,-108.73
320063,Carlsbad Medical Center,Carlsbad,NM,32.44,-104.26
320065,Lea Regional Medical Center,Hobbs,NM,32.76,-103.18
320074,Lovelace Westside Hospital,Albuquerque,NM,35.21,-106.68
320083,Heart Hospital Of New Mexico,Albuquerque,NM,35.09,-106.64
320084,Roosevelt General Hospital,Portales,NM,34.25,-103.26
320085,Mountain View Regional Medical Center,Las Cruces,NM,32.32,-106.73
330002,Peninsula Hospital Center,Far Rockaway,NY,40.59,-73.78
330003,Albany Memorial Hospital,Albany,NY,42.67,-73.75
330004,Kingston Hospital,Kingston,NY,41.93,-74.00
330006,St Joseph's Medical Center,Yonkers,NY,40.93,-73.90
330008,Wyoming County Community Hospital,Warsaw,NY,42.75,-78.13
330009,Bronx-Lebanon Hospital Center,Bronx,NY,40.83,-73.90
330011,"Our Lady Of Lourdes Memorial Hospital, Inc",Binghamton,NY,42.09,-75.94
330013,Albany Medical Center Hospital,Albany,NY,42.65,-73.78
330019,"New York Community Hospital Of Brooklyn, Inc.",Brooklyn,NY,40.61,-73.95
330023,Vassar Brothers Medical Center,Poughkeepsie,NY,41.69,-73.93
330024,Mount Sinai Hospital,New York,NY,40.79,-73.95
330027,Nassau University Medical Center,East Meadow,NY,40.73,-73.55
330028,Richmond University Medical Center,Staten Island,NY,40.64,-74.11
330030,Newark-Wayne Community Hospital,Newark,NY,43.06,-77.10
330033,"Chenango Memorial Hospital, Inc",Norwich,NY,42.54,-75.53
330037,Lakeside Memorial Hospital,Brockport,NY,43.22,-77.94
330043,Southside Hospital,Bay Shore,NY,40.73,-73.24
330044,Faxton-St Luke's Healthcare,Utica,NY,43.10,-75.27
330045,Huntington Hospital,Huntington,NY,40.88,-73.42
330046,St Luke's Roosevelt Hospital,New York,NY,40.81,-73.96
330047,St Mary's Hospital At Amsterdam,Amsterdam,NY,42.95,-74.22
330049,Northern Dutchess Hospital,Rhinebeck,NY,41.94,-73.91
330053,Medina Memorial Hospital,Medina,NY,43.22,-78.40
330055,New York Hospital Medical Center Of Queens,Flushing,NY,40.75,-73.83
330056,Brooklyn Hospital Center At Downtown Campus,Brooklyn,NY,40.69,-73.98
330057,St Peter's Hospital,Albany,NY,42.66,-73.80
330058,Geneva General Hospital,Geneva,NY,42.88,-76.99
330059,Montefiore Medical Center,Bronx,NY,40.88,-73.88
330061,Lawrence Hospital Center,Bronxville,NY,40.94,-73.84
330064,New York Downtown Hospital,New York,NY,40.71,-74.01
330065,Niagara Falls Memorial Medical Center,Niagara Falls,NY,43.09,-79.05
330067,St Francis Hospital,Poughkeepsie,NY,41.72,-73.93
330073,United Memorial Medical Center,Batavia,NY,43.01,-78.18
330074,F F Thompson Hospital,Canandaigua,NY,42.88,-77.29
330078,Sisters Of Charity Hospital,Buffalo,NY,42.93,-78.85
330079,Adirondack Medical Center,Saranac Lake,NY,44.35,-74.14
330080,Lincoln Medical & Mental Health Center,Bronx,NY,40.82,-73.92
330084,Alice Hyde Medical Center,Malone,NY,44.86,-74.29
330085,Aurelia Osborn Fox Memorial Hospital,Oneonta,NY,42.46,-75.05
330086,Mount Vernon Hospital,Mount Vernon,NY,40.91,-73.84
330088,Eastern Long Island Hospital,Greenport,NY,41.11,-72.36
330090,Arnot Ogden Medical Center,Elmira,NY,42.10,-76.83
330094,Columbia Memorial Hospital,Hudson,NY,42.25,-73.78
330096,Jones Memorial Hospital,Wellsville,NY,42.12,-77.95
330101,New York-Presbyterian Hospital,New York,NY,40.76,-73.95
330102,Kenmore Mercy Hospital,Kenmore,NY,42.97,-78.88
330103,Olean General Hospital,Olean,NY,42.09,-78.43
330104,Nyack Hospital,Nyack,NY,41.10,-73.92
330106,North Shore University Hospital,Manhasset,NY,40.78,-73.70
330107,Peconic Bay Medical Center,Riverhead,NY,40.93,-72.67
330108,"St Joseph's Hospital, Inc",Elmira,NY,42.09,-76.80
330111,Bertrand Chaffee Hospital,Springville,NY,42.51,-78.66
330115,Oneida Healthcare Center,Oneida,NY,43.08,-75.65
330119,Lenox Hill Hospital,New York,NY,40.77,-73.96
330125,Rochester General Hospital,Rochester,NY,43.19,-77.59
330126,Orange Regional Medical Center,Middletown,NY,41.44,-74.37
330127,Jacobi Medical Center,Bronx,NY,40.86,-73.84
330128,Elmhurst Hospital Center,Elmhurst,NY,40.74,-73.89
330132,Tlc Health Network,Gowanda,NY,42.46,-78.94
330135,Bon Secours Community Hospital,Port Jervis,NY,41.37,-74.68
330136,Mary Imogene Bassett Hospital,Cooperstown,NY,42.70,-74.92
330140,St Joseph's Hospital Health Center,Syracuse,NY,43.06,-76.15
330141,Brookhaven Memorial Hospital Medical Center,Patchogue,NY,40.79,-72.98
330144,"Ira Davenport Memorial Hospital, Inc",Bath,NY,42.37,-77.28
330151,St James Mercy Hospital,Hornell,NY,42.31,-77.66
330152,Long Island College Hospital,Brooklyn,NY,40.69,-74.00
330153,Ellis Hospital,Schenectady,NY,42.82,-73.92
330157,Samaritan Medical Center,Watertown,NY,43.97,-75.91
330158,Good Samaritan Hospital Of Suffern,Suffern,NY,41.11,-74.13
330159,Community-General Hospital Of Greater Syracuse,Syracuse,NY,43.01,-76.17
330160,Staten Island University Hospital,Staten Island,NY,40.58,-74.09
330162,Northern Westchester Hospital,Mount Kisco,NY,41.20,-73.72
330163,Eastern Niagara Hospital,Lockport,NY,43.18,-78.67
330164,Highland Hospital,Rochester,NY,43.14,-77.61
330166,"Westfield Memorial Hospital, Inc",Westfield,NY,42.33,-79.57
330167,Winthrop-University Hospital,Mineola,NY,40.74,-73.64
330175,"Cortland Regional Medical Center, Inc",Cortland,NY,42.61,-76.19
330177,Edward John  Noble Hospital Of Gouverneur,Gouverneur,NY,44.34,-75.47
330180,Samaritan Hospital,Troy,NY,42.73,-73.67
330181,Glen Cove Hospital,Glen Cove,NY,40.87,-73.62
330182,"St Francis Hospital, Roslyn",Roslyn,NY,40.80,-73.67
330184,Sound Shore Medical Center Of Westschester,New Rochelle,NY,40.91,-73.79
330185,John T Mather Memorial Hospital  Of Port Jefferson,Port Jefferson,NY,40.94,-73.05
330188,Mount St Mary's Hospital And  Health Center,Lewiston,NY,43.15,-79.03
330191,Glens Falls Hospital,Glens Falls,NY,43.31,-73.65
