drg,type,state,status,epcost
281,OPRev,WY,pre,0
281,OPRev,WY,post,0
281,OPRev,WY,during,202.1161454
281,PB,AK,pre,2527.348323
281,PB,AK,post,1174.992485
281,PB,AK,during,2216.579227
281,PB,AL,pre,3035.549225
281,PB,AL,post,2354.372093
281,PB,AL,during,1179.21393
281,PB,AR,pre,864.112279
281,PB,AR,post,3795.61341
281,PB,AR,during,3146.1826
281,PB,AZ,pre,0
281,PB,AZ,post,0
281,PB,AZ,during,1190.837923
281,PB,CA,pre,822.9301639
281,PB,CA,post,1443.380389
281,PB,CA,during,702.4417127
281,PB,CO,pre,996.7975788
281,PB,CO,post,2174.346466
281,PB,CO,during,50.43326034
281,PB,CT,pre,2937.114967
281,PB,CT,post,0
281,PB,CT,during,2128.192322
281,PB,DC,pre,509.6356959
281,PB,DC,post,191.8773478
281,PB,DC,during,4277.88078
281,PB,DE,pre,430.7356213
281,PB,DE,post,1405.53422
281,PB,DE,during,0
281,PB,FL,pre,4567.758261
281,PB,FL,post,0
281,PB,FL,during,352.386188
281,PB,GA,pre,0
281,PB,GA,post,0
281,PB,GA,during,2935.008384
281,PB,HI,pre,0
281,PB,HI,post,0
281,PB,HI,during,0
281,PB,IA,pre,0
281,PB,IA,post,4493.42942
281,PB,IA,during,93.15235946
281,PB,ID,pre,0
281,PB,ID,post,0
281,PB,ID,during,2569.53927
281,PB,IL,pre,2415.148722
281,PB,IL,post,6283.273485
281,PB,IL,during,1696.244867
281,PB,IN,pre,1789.101431
281,PB,IN,post,1104.331555
281,PB,IN,during,4846.644131
281,PB,KS,pre,2740.82139
281,PB,KS,post,0
281,PB,KS,during,3185.071735
281,PB,KY,pre,6147.173304
281,PB,KY,post,741.9136213
281,PB,KY,during,739.9891744
281,PB,LA,pre,3087.799153
281,PB,LA,post,3579.221428
281,PB,LA,during,0
281,PB,MA,pre,5399.457097
281,PB,MA,post,1607.831065
281,PB,MA,during,73.01054155
281,PB,ME,pre,3092.202223
281,PB,ME,post,1914.382765
281,PB,ME,during,0
281,PB,MI,pre,0
281,PB,MI,post,4056.602738
281,PB,MI,during,0
281,PB,MN,pre,1015.413887
281,PB,MN,post,2128.026848
281,PB,MN,during,0
281,PB,MO,pre,0
281,PB,MO,post,2812.174129
281,PB,MO,during,4172.92594
281,PB,MS,pre,2287.034376
281,PB,MS,post,6009.279628
281,PB,MS,during,2510.119001
281,PB,MT,pre,1882.332983
281,PB,MT,post,894.5866001
281,PB,MT,during,2553.331734
281,PB,NC,pre,3453.079215
281,PB,NC,post,0
281,PB,NC,during,6240.554624
281,PB,ND,pre,1197.609664
281,PB,ND,post,2037.243624
281,PB,ND,during,5550.307173
281,PB,NE,pre,7263.160889
281,PB,NE,post,3720.483157
281,PB,NE,during,4919.038562
281,PB,NH,pre,694.1684025
281,PB,NH,post,2188.378242
281,PB,NH,during,535.7155077
281,PB,NJ,pre,561.3335183
281,PB,NJ,post,4763.888923
281,PB,NJ,during,0
281,PB,NM,pre,1706.059523
281,PB,NM,post,0
281,PB,NM,during,1051.775739
281,PB,NV,pre,163.7432365
281,PB,NV,post,4686.566801
281,PB,NV,during,1477.630855
281,PB,NY,pre,1760.156167
281,PB,NY,post,0
281,PB,NY,during,0
281,PB,OH,pre,0
281,PB,OH,post,3656.31393
281,PB,OH,during,1939.639456
281,PB,OK,pre,2889.716566
281,PB,OK,post,2876.953434
281,PB,OK,during,356.9642093
281,PB,OR,pre,0
281,PB,OR,post,4331.362936
281,PB,OR,during,6486.528053
281,PB,PA,pre,1353.055317
281,PB,PA,post,2723.30775
281,PB,PA,during,2767.093183
281,PB,RI,pre,759.4963576
281,PB,RI,post,2120.401276
281,PB,RI,during,1806.932714
281,PB,SC,pre,0
281,PB,SC,post,286.2491956
281,PB,SC,during,4442.876246
281,PB,SD,pre,2495.599281
281,PB,SD,post,7342.728741
281,PB,SD,during,2259.288074
281,PB,TN,pre,969.0546712
281,PB,TN,post,620.5813043
281,PB,TN,during,0
281,PB,TX,pre,2131.997295
281,PB,TX,post,0
281,PB,TX,during,169.039334
281,PB,UT,pre,0
281,PB,UT,post,1400.3174
281,PB,UT,during,291.4227258
281,PB,VA,pre,0
281,PB,VA,post,8007.731164
281,PB,VA,during,2586.239606
281,PB,VT,pre,271.3690316
281,PB,VT,post,772.6923532
281,PB,VT,during,0
281,PB,WA,pre,4415.743477
281,PB,WA,post,2164.12904
281,PB,WA,during,0
281,PB,WI,pre,3178.583733
281,PB,WI,post,4200.437893
281,PB,WI,during,0
281,PB,WV,pre,0
281,PB,WV,post,0
281,PB,WV,during,1958.284987
281,PB,WY,pre,7097.364002
281,PB,WY,post,946.6803993
281,PB,WY,during,2303.370416
281,SN,AK,pre,6001.357162
281,SN,AK,post,1443.071363
281,SN,AK,during,6628.838093
281,SN,AL,pre,3141.518536
281,SN,AL,post,1442.283618
281,SN,AL,during,0
281,SN,AR,pre,0
281,SN,AR,post,5355.864677
281,SN,AR,during,2687.711047
281,SN,AZ,pre,2191.183066
281,SN,AZ,post,0
281,SN,AZ,during,1469.717518
281,SN,CA,pre,0
281,SN,CA,post,0
281,SN,CA,during,3780.519002
281,SN,CO,pre,5066.468226
281,SN,CO,post,0
281,SN,CO,during,0
281,SN,CT,pre,690.7912551
281,SN,CT,post,4517.931388
281,SN,CT,during,524.910094
281,SN,DC,pre,1811.084427
281,SN,DC,post,4807.413212
281,SN,DC,during,0
281,SN,DE,pre,1805.451686
281,SN,DE,post,0
281,SN,DE,during,0
281,SN,FL,pre,1664.076892
281,SN,FL,post,646.4257709
281,SN,FL,during,1364.420542
281,SN,GA,pre,3536.391846
281,SN,GA,post,0
281,SN,GA,during,402.822517
281,SN,HI,pre,245.3729631
281,SN,HI,post,7186.413116
281,SN,HI,during,5891.290323
281,SN,IA,pre,5192.351889
281,SN,IA,post,0
281,SN,IA,during,0
281,SN,ID,pre,3677.119477
281,SN,ID,post,3016.368649
281,SN,ID,during,756.0962324
281,SN,IL,pre,0
281,SN,IL,post,4116.245659
281,SN,IL,during,2856.068738
281,SN,IN,pre,754.925738
281,SN,IN,post,2924.454209
281,SN,IN,during,807.7000463
281,SN,KS,pre,644.9361488
281,SN,KS,post,0
281,SN,KS,during,4706.78299
281,SN,KY,pre,0
281,SN,KY,post,0
281,SN,KY,during,8851.470433
281,SN,LA,pre,0
281,SN,LA,post,2740.965666
281,SN,LA,during,2556.501597
281,SN,MA,pre,4572.969716
281,SN,MA,post,3203.861907
281,SN,MA,during,661.5783515
281,SN,ME,pre,2815.049036
281,SN,ME,post,2566.503943
281,SN,ME,during,5912.027372
281,SN,MI,pre,803.2560546
281,SN,MI,post,606.286262
281,SN,MI,during,6420.706463
281,SN,MN,pre,0
281,SN,MN,post,1377.835061
281,SN,MN,during,4020.84592
281,SN,MO,pre,3533.617633
281,SN,MO,post,0
281,SN,MO,during,1964.611175
281,SN,MS,pre,1927.900193
281,SN,MS,post,640.2409355
281,SN,MS,during,0
281,SN,MT,pre,2496.503305
281,SN,MT,post,0
281,SN,MT,during,2176.918555
281,SN,NC,pre,0
281,SN,NC,post,0
281,SN,NC,during,0
281,SN,ND,pre,2480.13254
281,SN,ND,post,0
281,SN,ND,during,2638.067545
281,SN,NE,pre,3335.82192
281,SN,NE,post,5235.611945
281,SN,NE,during,0
281,SN,NH,pre,6443.123176
281,SN,NH,post,3465.027195
281,SN,NH,during,10211.8386
281,SN,NJ,pre,2753.192365
281,SN,NJ,post,1544.730412
281,SN,NJ,during,0
281,SN,NM,pre,0
281,SN,NM,post,4633.225908
281,SN,NM,during,2363.502453
281,SN,NV,pre,1980.412402
281,SN,NV,post,4709.813061
281,SN,NV,during,0
281,SN,NY,pre,4549.681182
281,SN,NY,post,3756.486362
281,SN,NY,during,2739.740383
281,SN,OH,pre,3405.543659
281,SN,OH,post,2504.019463
281,SN,OH,during,0
281,SN,OK,pre,1503.698646
281,SN,OK,post,0
281,SN,OK,during,0
281,SN,OR,pre,5610.005516
281,SN,OR,post,5199.407913
281,SN,OR,during,3728.361434
281,SN,PA,pre,5835.433888
281,SN,PA,post,1805.574246
281,SN,PA,during,1124.890986
281,SN,RI,pre,0
281,SN,RI,post,2911.042385
281,SN,RI,during,4676.318406
281,SN,SC,pre,0
281,SN,SC,post,116.9538445
281,SN,SC,during,1406.81762
281,SN,SD,pre,44.7280987
281,SN,SD,post,1928.788134
281,SN,SD,during,1042.902677
281,SN,TN,pre,1677.254319
281,SN,TN,post,0
281,SN,TN,during,0
281,SN,TX,pre,3251.172233
281,SN,TX,post,0
281,SN,TX,during,5610.84716
281,SN,UT,pre,447.5691739
281,SN,UT,post,6092.648107
281,SN,UT,during,1575.406803
281,SN,VA,pre,0
281,SN,VA,post,2428.097523
281,SN,VA,during,2418.293009
281,SN,VT,pre,949.3633065
281,SN,VT,post,0
281,SN,VT,during,2396.678024
281,SN,WA,pre,0
281,SN,WA,post,1038.589108
281,SN,WA,during,0
281,SN,WI,pre,544.0661976
281,SN,WI,post,0
281,SN,WI,during,2479.726391
281,SN,WV,pre,6862.670079
281,SN,WV,post,92.83311285
281,SN,WV,during,2536.738469
281,SN,WY,pre,0
281,SN,WY,post,0
281,SN,WY,during,2794.487221
282,DM,AK,pre,980.7000681
282,DM,AK,post,0
282,DM,AK,during,2177.270042
282,DM,AL,pre,0
282,DM,AL,post,806.3983519
282,DM,AL,during,4669.867304
282,DM,AR,pre,1188.627126
282,DM,AR,post,4666.429241
282,DM,AR,during,0
282,DM,AZ,pre,0
282,DM,AZ,post,0
282,DM,AZ,during,0
282,DM,CA,pre,0
282,DM,CA,post,695.648338
282,DM,CA,during,1574.09308
282,DM,CO,pre,378.0674637
282,DM,CO,post,0
282,DM,CO,during,0
282,DM,CT,pre,2900.864633
282,DM,CT,post,0
282,DM,CT,during,1075.67165
282,DM,DC,pre,2970.473809
282,DM,DC,post,6105.420139
282,DM,DC,during,1627.476048
282,DM,DE,pre,0
282,DM,DE,post,4555.032809
282,DM,DE,during,0
282,DM,FL,pre,0
282,DM,FL,post,3134.379685
282,DM,FL,during,179.1917611
282,DM,GA,pre,1327.873903
282,DM,GA,post,3117.398616
282,DM,GA,during,2751.291862
282,DM,HI,pre,6263.209445
282,DM,HI,post,1010.548721
282,DM,HI,during,621.3858239
282,DM,IA,pre,0
282,DM,IA,post,2742.485756
282,DM,IA,during,0
282,DM,ID,pre,8755.936633
282,DM,ID,post,3104.09282
282,DM,ID,during,3111.329737
282,DM,IL,pre,5219.714827
282,DM,IL,post,0
282,DM,IL,during,1968.029912
282,DM,IN,pre,0
282,DM,IN,post,1320.033123
282,DM,IN,during,0
282,DM,KS,pre,2649.610593
282,DM,KS,post,2120.504671
282,DM,KS,during,0
282,DM,KY,pre,884.767414
282,DM,KY,post,6446.522641
282,DM,KY,during,0
282,DM,LA,pre,0
282,DM,LA,post,2423.447926
282,DM,LA,during,2691.035767
282,DM,MA,pre,1648.431668
282,DM,MA,post,0
282,DM,MA,during,3906.977827
282,DM,ME,pre,0
282,DM,ME,post,2735.20958
282,DM,ME,during,0
282,DM,MI,pre,4174.016847
282,DM,MI,post,4290.555402
282,DM,MI,during,910.4445592
282,DM,MN,pre,0
282,DM,MN,post,0
282,DM,MN,during,1191.679474
282,DM,MO,pre,0
282,DM,MO,post,0
282,DM,MO,during,0
282,DM,MS,pre,0
282,DM,MS,post,0
282,DM,MS,during,2861.957644
282,DM,MT,pre,0
282,DM,MT,post,3614.389703
282,DM,MT,during,0
282,DM,NC,pre,13.48961306
282,DM,NC,post,3430.35471
282,DM,NC,during,2411.366789
282,DM,ND,pre,0
282,DM,ND,post,3271.819565
282,DM,ND,during,2741.477565
282,DM,NE,pre,324.486331
282,DM,NE,post,2029.288862
282,DM,NE,during,137.0204543
282,DM,NH,pre,2782.21339
282,DM,NH,post,999.8506713
282,DM,NH,during,1955.864089
282,DM,NJ,pre,0
282,DM,NJ,post,0
282,DM,NJ,during,873.0148769
282,DM,NM,pre,2825.439626
282,DM,NM,post,266.1831017
282,DM,NM,during,5507.152666
282,DM,NV,pre,0
282,DM,NV,post,0
282,DM,NV,during,0
282,DM,NY,pre,1360.492325
282,DM,NY,post,0
282,DM,NY,during,0
282,DM,OH,pre,3450.535669
282,DM,OH,post,0
282,DM,OH,during,1799.647041
282,DM,OK,pre,6187.041764
282,DM,OK,post,0
282,DM,OK,during,0
282,DM,OR,pre,4379.25145
282,DM,OR,post,0
282,DM,OR,during,7904.378623
282,DM,PA,pre,386.5628158
282,DM,PA,post,6625.234139
282,DM,PA,during,0
282,DM,RI,pre,0
282,DM,RI,post,1987.497702
282,DM,RI,during,0
282,DM,SC,pre,3545.526726
282,DM,SC,post,6146.680977
282,DM,SC,during,12.84100378
282,DM,SD,pre,0
282,DM,SD,post,1352.977329
282,DM,SD,during,1374.078121
282,DM,TN,pre,3813.187146
282,DM,TN,post,0
282,DM,TN,during,6018.802207
282,DM,TX,pre,0
282,DM,TX,post,0
282,DM,TX,during,756.6281721
282,DM,UT,pre,2242.627032
282,DM,UT,post,2130.984144
282,DM,UT,during,6607.652497
282,DM,VA,pre,0
282,DM,VA,post,2697.43177
282,DM,VA,during,667.5644718
282,DM,VT,pre,291.6598277
282,DM,VT,post,0
282,DM,VT,during,3790.036389
282,DM,WA,pre,0
282,DM,WA,post,2206.274531
282,DM,WA,during,4627.3059
282,DM,WI,pre,122.6069571
282,DM,WI,post,5382.147545
282,DM,WI,during,4829.487278
282,DM,WV,pre,0
282,DM,WV,post,3276.408645
282,DM,WV,during,2030.486646
282,DM,WY,pre,339.4973521
282,DM,WY,post,4006.995523
282,DM,WY,during,0
282,HH,AK,pre,0
282,HH,AK,post,4085.241981
282,HH,AK,during,6807.070319
282,HH,AL,pre,0
282,HH,AL,post,0
282,HH,AL,during,0
282,HH,AR,pre,714.2854643
282,HH,AR,post,1046.651303
282,HH,AR,during,5100.594272
282,HH,AZ,pre,554.9550434
282,HH,AZ,post,2126.666096
282,HH,AZ,during,4400.680404
282,HH,CA,pre,1357.591873
282,HH,CA,post,4087.444281
282,HH,CA,during,608.4324375
282,HH,CO,pre,745.2423202
282,HH,CO,post,0
282,HH,CO,during,3148.813744
282,HH,CT,pre,2.096450419
282,HH,CT,post,6715.009724
282,HH,CT,during,5278.413422
282,HH,DC,pre,0
282,HH,DC,post,0
282,HH,DC,during,0
282,HH,DE,pre,4962.810235
282,HH,DE,post,2112.790565
282,HH,DE,during,2362.951949
282,HH,FL,pre,4521.921554
282,HH,FL,post,8653.942371
282,HH,FL,during,0
282,HH,GA,pre,0
282,HH,GA,post,3928.602757
282,HH,GA,during,3163.6318
282,HH,HI,pre,4744.544612
282,HH,HI,post,3238.129198
282,HH,HI,during,3846.209242
282,HH,IA,pre,1166.14805
282,HH,IA,post,0
282,HH,IA,during,5418.394005
282,HH,ID,pre,5522.923674
282,HH,ID,post,1504.326596
282,HH,ID,during,487.9344023
282,HH,IL,pre,4475.884951
282,HH,IL,post,1151.464104
282,HH,IL,during,0
282,HH,IN,pre,2567.313952
282,HH,IN,post,0
282,HH,IN,during,5321.469485
282,HH,KS,pre,1473.829569
282,HH,KS,post,0
282,HH,KS,during,1945.184194
282,HH,KY,pre,4714.46648
282,HH,KY,post,888.0793514
282,HH,KY,during,4458.140412
282,HH,LA,pre,7019.72985
282,HH,LA,post,0
282,HH,LA,during,1966.369304
282,HH,MA,pre,0
282,HH,MA,post,0
282,HH,MA,during,1114.576214
282,HH,ME,pre,580.4797548
282,HH,ME,post,470.8204381
282,HH,ME,during,0
282,HH,MI,pre,2633.647474
282,HH,MI,post,2079.410196
282,HH,MI,during,2015.438311
282,HH,MN,pre,304.9693708
282,HH,MN,post,2147.430099
282,HH,MN,during,0
282,HH,MO,pre,0
282,HH,MO,post,2320.899454
282,HH,MO,during,1959.871895
282,HH,MS,pre,0
282,HH,MS,post,8526.366662
282,HH,MS,during,6972.896397
282,HH,MT,pre,4040.446544
282,HH,MT,post,0
282,HH,MT,during,0
282,HH,NC,pre,4605.274351
282,HH,NC,post,2888.782198
282,HH,NC,during,1322.23351
282,HH,NE,pre,5834.205533
282,HH,NE,post,2954.131696
282,HH,NE,during,948.5813693
282,HH,NH,pre,3516.314785
282,HH,NH,post,1529.390821
282,HH,NH,during,5226.474251
282,HH,NJ,pre,4213.481702
282,HH,NJ,post,2347.548239
282,HH,NJ,during,1356.107113
282,HH,NM,pre,0
282,HH,NM,post,2213.923778
282,HH,NM,during,0
282,HH,NV,pre,3022.881222
282,HH,NV,post,504.5480808
282,HH,NV,during,3642.180645
282,HH,NY,pre,1503.521124
282,HH,NY,post,1422.577869
282,HH,NY,during,0
282,HH,OH,pre,1495.867749
282,HH,OH,post,1758.689596
282,HH,OH,during,2366.726754
282,HH,OK,pre,5502.478184
282,HH,OK,post,0
282,HH,OK,during,3474.873285
282,HH,OR,pre,0
282,HH,OR,post,0
282,HH,OR,during,0
282,HH,PA,pre,0
282,HH,PA,post,4054.786128
282,HH,PA,during,2101.670746
282,HH,RI,pre,1204.236817
282,HH,RI,post,1432.655834
282,HH,RI,during,8054.205582
282,HH,SC,pre,70.20310814
282,HH,SC,post,1134.161922
282,HH,SC,during,3440.733066
282,HH,SD,pre,7596.369016
282,HH,SD,post,1477.741244
282,HH,SD,during,1814.096059
282,HH,TN,pre,932.4030142
282,HH,TN,post,0
282,HH,TN,during,2621.775658
282,HH,TX,pre,554.396307
282,HH,TX,post,421.6277509
282,HH,TX,during,0
282,HH,UT,pre,1125.177223
282,HH,UT,post,398.1060015
282,HH,UT,during,95.67665009
282,HH,VA,pre,0
282,HH,VA,post,0
282,HH,VA,during,6641.927439
282,HH,VT,pre,0
282,HH,VT,post,0
282,HH,VT,during,808.9060086
282,HH,WA,pre,0
282,HH,WA,post,0
282,HH,WA,during,1278.614137
282,HH,WI,pre,828.8822475
282,HH,WI,post,0
282,HH,WI,during,0
282,HH,WV,pre,2706.883168
282,HH,WV,post,293.6123646
282,HH,WV,during,0
282,HH,WY,pre,155.3061812
282,HH,WY,post,7814.460268
282,HH,WY,during,3844.705031
282,HS,AL,pre,0
282,HS,AL,post,2276.272718
282,HS,AL,during,1436.478046
282,HS,AR,pre,20.00597585
282,HS,AR,post,0
282,HS,AR,during,5011.42631
282,HS,AZ,pre,0
282,HS,AZ,post,2785.351909
282,HS,AZ,during,5413.408533
282,HS,CA,pre,0
282,HS,CA,post,4582.302733
282,HS,CA,during,0
282,HS,CO,pre,3751.396139
282,HS,CO,post,0
282,HS,CO,during,4554.30305
282,HS,DE,pre,3233.534367
282,HS,DE,post,2770.526876
282,HS,DE,during,0
282,HS,FL,pre,3679.362842
282,HS,FL,post,0
282,HS,FL,during,5441.154879
282,HS,GA,pre,12093.01662
282,HS,GA,post,0
282,HS,GA,during,0
282,HS,HI,pre,6803.351531
282,HS,HI,post,0
282,HS,HI,during,0
282,HS,IA,pre,3411.543419
282,HS,IA,post,5129.995332
282,HS,IA,during,4781.78452
282,HS,ID,pre,0
282,HS,ID,post,2881.375399
282,HS,ID,during,2141.176573
282,HS,IL,pre,3245.028695
282,HS,IL,post,246.2300064
282,HS,IL,during,2681.676917
282,HS,IN,pre,2884.802207
282,HS,IN,post,4545.482965
282,HS,IN,during,0
282,HS,KS,pre,5863.261037
282,HS,KS,post,7258.660919
282,HS,KS,during,56.40066776
282,HS,LA,pre,427.6039468
282,HS,LA,post,2296.83855
282,HS,LA,during,1517.380492
282,HS,ME,pre,157.6709095
282,HS,ME,post,1265.529404
282,HS,ME,during,1109.206276
282,HS,MI,pre,3706.522437
282,HS,MI,post,1812.365534
282,HS,MI,during,0
282,HS,MN,pre,0
282,HS,MN,post,0
282,HS,MN,during,2103.784635
282,HS,MO,pre,5435.033946
282,HS,MO,post,4759.788275
282,HS,MO,during,597.5832184
282,HS,MS,pre,1960.235491
282,HS,MS,post,4047.455251
282,HS,MS,during,6723.573707
282,HS,MT,pre,0
282,HS,MT,post,4325.256769
282,HS,MT,during,480.3463377
282,HS,NC,pre,6675.632586
282,HS,NC,post,0
282,HS,NC,during,3424.463429
282,HS,NE,pre,699.7636378
282,HS,NE,post,1425.907723
282,HS,NE,during,0
282,HS,NJ,pre,756.8804622
282,HS,NJ,post,1522.080379
282,HS,NJ,during,4620.371862
282,HS,NM,pre,1649.80562
282,HS,NM,post,0
282,HS,NM,during,931.3885903
282,HS,NV,pre,0
282,HS,NV,post,2778.843047
282,HS,NV,during,0
282,HS,NY,pre,4799.990319
282,HS,NY,post,1589.594738
282,HS,NY,during,7244.167315
282,HS,OH,pre,8135.029265
282,HS,OH,post,3162.883176
282,HS,OH,during,0
282,HS,OK,pre,1031.153272
282,HS,OK,post,7118.234604
282,HS,OK,during,0
282,HS,OR,pre,2504.697147
282,HS,OR,post,832.6028126
282,HS,OR,during,11106.85845
282,HS,PA,pre,3799.982405
282,HS,PA,post,0
282,HS,PA,during,5317.901834
282,HS,RI,pre,6729.299721
282,HS,RI,post,1994.956197
282,HS,RI,during,4017.015262
282,HS,SC,pre,5306.835202
282,HS,SC,post,3799.879939
282,HS,SC,during,4256.966373
282,HS,SD,pre,5192.67766
282,HS,SD,post,8737.719263
282,HS,SD,during,2638.747041
282,HS,TN,pre,4688.808799
282,HS,TN,post,2844.863106
282,HS,TN,during,3766.416172
282,HS,TX,pre,3536.156258
282,HS,TX,post,0
282,HS,TX,during,1305.345433
282,HS,UT,pre,3038.761987
282,HS,UT,post,317.6218258
282,HS,UT,during,5692.215751
282,HS,VA,pre,627.4269248
282,HS,VA,post,0
282,HS,VA,during,1627.647738
282,HS,WA,pre,1506.081939
282,HS,WA,post,714.5703169
282,HS,WA,during,2862.100323
282,HS,WI,pre,0
282,HS,WI,post,3038.603159
282,HS,WI,during,3462.819377
282,HS,WV,pre,2976.296414
282,HS,WV,post,0
282,HS,WV,during,8526.834662
282,IP,AK,pre,0
282,IP,AK,post,0
282,IP,AK,during,4205.373602
282,IP,AL,pre,2564.288621
282,IP,AL,post,0
282,IP,AL,during,2784.527988
282,IP,AR,pre,708.2278243
282,IP,AR,post,1002.665414
282,IP,AR,during,1182.651472
282,IP,AZ,pre,2078.725557
282,IP,AZ,post,0
282,IP,AZ,during,6085.280079
282,IP,CA,pre,3652.911356
282,IP,CA,post,3029.357349
282,IP,CA,during,4433.565746
282,IP,CO,pre,3819.919873
282,IP,CO,post,0
282,IP,CO,during,1647.493378
282,IP,CT,pre,2850.365415
282,IP,CT,post,0
282,IP,CT,during,868.7901573
282,IP,DC,pre,6243.384648
282,IP,DC,post,0
282,IP,DC,during,350.5263043
282,IP,DE,pre,4731.021027
282,IP,DE,post,7439.987177
282,IP,DE,during,0
282,IP,FL,pre,0
282,IP,FL,post,4295.026589
282,IP,FL,during,0
282,IP,GA,pre,1155.345536
282,IP,GA,post,740.4805211
282,IP,GA,during,852.5622296
282,IP,HI,pre,0
282,IP,HI,post,1616.329701
282,IP,HI,during,4438.386174
282,IP,IA,pre,3227.446249
282,IP,IA,post,613.9061738
282,IP,IA,during,7626.37292
282,IP,ID,pre,0
282,IP,ID,post,4116.619783
282,IP,ID,during,3529.807842
282,IP,IL,pre,3631.86027
282,IP,IL,post,5423.249369
282,IP,IL,during,0
282,IP,IN,pre,1590.847403
282,IP,IN,post,6607.160753
282,IP,IN,during,3377.929666
282,IP,KS,pre,3756.868678
282,IP,KS,post,523.7292746
282,IP,KS,during,5452.092972
282,IP,KY,pre,3621.52107
282,IP,KY,post,0
282,IP,KY,during,0
282,IP,LA,pre,6071.222029
282,IP,LA,post,6235.888391
282,IP,LA,during,0
282,IP,MA,pre,6613.95879
282,IP,MA,post,474.8384687
282,IP,MA,during,282.1762879
282,IP,ME,pre,4583.971976
282,IP,ME,post,0
282,IP,ME,during,0
282,IP,MI,pre,0
282,IP,MI,post,0
282,IP,MI,during,1870.553086
282,IP,MN,pre,3472.97345
282,IP,MN,post,3869.925942
282,IP,MN,during,2773.751237
282,IP,MO,pre,4018.745656
282,IP,MO,post,491.0683225
282,IP,MO,during,8111.566001
282,IP,MS,pre,2239.085377
282,IP,MS,post,0
282,IP,MS,during,0
282,IP,MT,pre,0
282,IP,MT,post,1984.190986
282,IP,MT,during,0
282,IP,NC,pre,0
282,IP,NC,post,1757.232935
282,IP,NC,during,3787.099927
282,IP,ND,pre,0
282,IP,ND,post,0
282,IP,ND,during,10134.11039
282,IP,NE,pre,0
282,IP,NE,post,428.8474609
282,IP,NE,during,0
282,IP,NH,pre,4117.408356
282,IP,NH,post,0
282,IP,NH,during,2497.079585
282,IP,NJ,pre,10757.31672
282,IP,NJ,post,1923.763227
282,IP,NJ,during,3165.105561
282,IP,NM,pre,4031.851505
282,IP,NM,post,0
282,IP,NM,during,7365.928069
282,IP,NV,pre,4807.543497
282,IP,NV,post,6015.799759
282,IP,NV,during,8381.919214
282,IP,NY,pre,336.6325233
282,IP,NY,post,1652.219293
282,IP,NY,during,0
282,IP,OH,pre,1950.350566
282,IP,OH,post,0
282,IP,OH,during,4210.99651
282,IP,OK,pre,3365.155427
282,IP,OK,post,8791.369752
282,IP,OK,during,0
282,IP,OR,pre,1099.180727
282,IP,OR,post,6697.760757
282,IP,OR,during,4190.191185
282,IP,PA,pre,1698.591324
282,IP,PA,post,0
282,IP,PA,during,0
282,IP,RI,pre,0
282,IP,RI,post,0
282,IP,RI,during,976.7022913
282,IP,SC,pre,4545.780716
282,IP,SC,post,4166.601839
282,IP,SC,during,1020.596725
282,IP,SD,pre,6208.621378
282,IP,SD,post,1588.155737
282,IP,SD,during,3522.730637
282,IP,TN,pre,833.9361273
282,IP,TN,post,2964.484046
282,IP,TN,during,0
282,IP,TX,pre,4153.640319
282,IP,TX,post,4396.024213
282,IP,TX,during,0
282,IP,UT,pre,1087.6568
282,IP,UT,post,355.6663824
282,IP,UT,during,198.8088479
282,IP,VA,pre,2881.093226
282,IP,VA,post,1683.921563
282,IP,VA,during,0
282,IP,VT,pre,0
282,IP,VT,post,2955.465207
282,IP,VT,during,0
282,IP,WA,pre,3515.5945
282,IP,WA,post,0
282,IP,WA,during,676.9479909
282,IP,WI,pre,0
282,IP,WI,post,0
282,IP,WI,during,5637.777951
282,IP,WV,pre,0
282,IP,WV,post,2982.200613
282,IP,WV,during,2759.024757
282,IP,WY,pre,2649.410303
282,IP,WY,post,79.059366
282,IP,WY,during,2665.191117
282,OP,AK,pre,0
282,OP,AK,post,435.1616355
282,OP,AK,during,1738.964005
282,OP,AL,pre,2659.641027
282,OP,AL,post,3822.311234
282,OP,AL,during,0
282,OP,AR,pre,3419.037478
282,OP,AR,post,2349.060921
282,OP,AR,during,0
282,OP,AZ,pre,3571.35946
282,OP,AZ,post,3045.924522
282,OP,AZ,during,0
282,OP,CA,pre,603.3857081
282,OP,CA,post,0
282,OP,CA,during,0
282,OP,CO,pre,481.1507754
282,OP,CO,post,341.2041882
282,OP,CO,during,2761.875187
282,OP,CT,pre,2005.931387
282,OP,CT,post,4054.833613
282,OP,CT,during,2590.951974
282,OP,DC,pre,2544.830374
282,OP,DC,post,2108.334526
282,OP,DC,during,1758.215088
282,OP,DE,pre,2532.755367
282,OP,DE,post,1424.075499
282,OP,DE,during,1472.376169
282,OP,FL,pre,369.6177896
282,OP,FL,post,1475.064172
282,OP,FL,during,343.6746017
282,OP,GA,pre,2337.561192
282,OP,GA,post,123.3063055
282,OP,GA,during,174.409729
282,OP,HI,pre,400.2363254
282,OP,HI,post,3119.708177
282,OP,HI,during,4040.250955
282,OP,IA,pre,2303.089177
282,OP,IA,post,4171.5934
282,OP,IA,during,0
282,OP,ID,pre,7441.659932
282,OP,ID,post,3230.038954
282,OP,ID,during,0
282,OP,IL,pre,0
282,OP,IL,post,0
282,OP,IL,during,2060.094798
282,OP,IN,pre,0
282,OP,IN,post,0
282,OP,IN,during,428.2445179
