drg,type,hrrnum,status,epcost
280,PB,191,post,2667.501736
280,PB,191,during,3964.200911
280,PB,192,pre,0
280,PB,192,post,0
280,PB,192,during,521.4785585
280,PB,193,pre,0
280,PB,193,post,4867.873368
280,PB,193,during,2974.959908
280,PB,194,pre,0
280,PB,194,post,4061.595833
280,PB,194,during,0
280,PB,195,pre,0
280,PB,195,post,1413.953186
280,PB,195,during,5270.723467
280,PB,196,pre,0
280,PB,196,post,0
280,PB,196,during,3777.168151
280,PB,197,pre,2023.509814
280,PB,197,post,2113.0325
280,PB,197,during,4507.549501
280,PB,200,pre,3921.807013
280,PB,200,post,4740.064329
280,PB,200,during,3532.52586
280,PB,201,pre,712.3560195
280,PB,201,post,353.7128251
280,PB,201,during,0
280,PB,203,pre,4586.320353
280,PB,203,post,1315.631458
280,PB,203,during,595.748504
280,PB,204,pre,411.7643461
280,PB,204,post,3969.338599
280,PB,204,during,304.9000755
280,PB,205,pre,0
280,PB,205,post,0
280,PB,205,during,2600.600755
280,PB,207,pre,4040.686972
280,PB,207,post,4586.087664
280,PB,207,during,3157.008612
280,PB,208,pre,2953.99622
280,PB,208,post,0
280,PB,208,during,8522.275652
280,PB,209,pre,3198.597788
280,PB,209,post,0
280,PB,209,during,3162.403468
280,PB,210,pre,3911.466702
280,PB,210,post,5709.316995
280,PB,210,during,5548.283773
280,PB,212,pre,0
280,PB,212,post,2504.437783
280,PB,212,during,0
280,PB,213,pre,0
280,PB,213,post,0
280,PB,213,during,8557.688959
280,PB,214,pre,0
280,PB,214,post,2308.598288
280,PB,214,during,2377.753644
280,PB,216,pre,0
280,PB,216,post,2310.292419
280,PB,216,during,2360.295999
280,PB,217,pre,5938.763229
280,PB,217,post,3981.909584
280,PB,217,during,0
280,PB,218,pre,24.28846151
280,PB,218,post,3416.531542
280,PB,218,during,7414.75041
280,PB,219,pre,317.629784
280,PB,219,post,0
280,PB,219,during,3416.419749
280,PB,220,pre,0
280,PB,220,post,2073.518389
280,PB,220,during,505.0768572
280,PB,221,pre,0
280,PB,221,post,3095.707545
280,PB,221,during,2588.708903
280,PB,222,pre,0
280,PB,222,post,2729.98922
280,PB,222,during,0
280,PB,225,pre,0
280,PB,225,post,0
280,PB,225,during,5204.03012
280,PB,227,pre,708.8425917
280,PB,227,post,1279.760536
280,PB,227,during,1414.485068
280,PB,230,pre,759.8129116
280,PB,230,post,3846.632607
280,PB,230,during,4301.426962
280,PB,231,pre,350.7922093
280,PB,231,post,0
280,PB,231,during,7934.557618
280,PB,232,pre,708.1200491
280,PB,232,post,0
280,PB,232,during,6594.453643
280,PB,233,pre,403.2201015
280,PB,233,post,0
280,PB,233,during,7738.511195
280,PB,234,pre,378.8540804
280,PB,234,post,4178.425477
280,PB,234,during,747.7989947
280,PB,235,pre,4924.079952
280,PB,235,post,552.3184341
280,PB,235,during,2422.192632
280,PB,236,pre,0
280,PB,236,post,3910.508608
280,PB,236,during,0
280,PB,238,pre,2487.934448
280,PB,238,post,5029.025384
280,PB,238,during,0
280,PB,239,pre,1833.9238
280,PB,239,post,0
280,PB,239,during,1377.201506
280,PB,240,pre,3097.84539
280,PB,240,post,0
280,PB,240,during,1543.236025
280,PB,242,pre,0
280,PB,242,post,1091.642947
280,PB,242,during,618.5733994
280,PB,243,pre,0
280,PB,243,post,0
280,PB,243,during,176.0205032
280,PB,244,pre,979.2935911
280,PB,244,post,0
280,PB,244,during,0
280,PB,245,pre,0
280,PB,245,post,7982.486506
280,PB,245,during,0
280,PB,246,pre,0
280,PB,246,post,859.0181212
280,PB,246,during,1644.95035
280,PB,248,pre,2126.124499
280,PB,248,post,3105.109164
280,PB,248,during,3721.579221
280,PB,249,pre,5165.623694
280,PB,249,post,5088.183004
280,PB,249,during,0
280,PB,250,pre,0
280,PB,250,post,0
280,PB,250,during,0
280,PB,251,pre,4515.911757
280,PB,251,post,0
280,PB,251,during,324.6400938
280,PB,253,pre,6512.761696
280,PB,253,post,0
280,PB,253,during,173.6248726
280,PB,254,pre,3857.85613
280,PB,254,post,162.3571362
280,PB,254,during,2424.39172
280,PB,256,pre,1198.33008
280,PB,256,post,1018.237696
280,PB,256,during,0
280,PB,257,pre,7264.938302
280,PB,257,post,0
280,PB,257,during,4424.497728
280,PB,258,pre,0
280,PB,258,post,5740.123899
280,PB,258,during,3515.980024
280,PB,259,pre,1699.13818
280,PB,259,post,0
280,PB,259,during,1816.522574
280,PB,260,pre,1020.672137
280,PB,260,post,595.588226
280,PB,260,during,3127.518963
280,PB,261,pre,0
280,PB,261,post,3233.36538
280,PB,261,during,3377.834148
280,PB,262,pre,4760.363716
280,PB,262,post,2022.705401
280,PB,262,during,3338.718508
280,PB,263,pre,742.1618453
280,PB,263,post,0
280,PB,263,during,0
280,PB,264,pre,2175.409245
280,PB,264,post,5637.948022
280,PB,264,during,0
280,PB,267,pre,431.8417875
280,PB,267,post,5293.063795
280,PB,267,during,8138.321238
280,PB,268,pre,3842.332831
280,PB,268,post,2696.822176
280,PB,268,during,0
280,PB,270,pre,241.406056
280,PB,270,post,0
280,PB,270,during,0
280,PB,273,pre,1033.63438
280,PB,273,post,629.0470599
280,PB,273,during,2058.975118
280,PB,274,pre,0
280,PB,274,post,720.5822671
280,PB,274,during,0
280,PB,275,pre,5332.558876
280,PB,275,post,626.6924635
280,PB,275,during,2694.406675
280,PB,276,pre,5628.875763
280,PB,276,post,0
280,PB,276,during,5406.148986
280,PB,277,pre,0
280,PB,277,post,0
280,PB,277,during,6862.592979
280,PB,278,pre,2796.950318
280,PB,278,post,2833.59994
280,PB,278,during,3633.56778
280,PB,279,pre,2487.745044
280,PB,279,post,3431.32637
280,PB,279,during,0
280,PB,280,pre,0
280,PB,280,post,5891.044581
280,PB,280,during,2955.301422
280,PB,281,pre,0
280,PB,281,post,0
280,PB,281,during,265.8068267
280,PB,282,pre,5856.521505
280,PB,282,post,2175.496711
280,PB,282,during,3574.423452
280,PB,283,pre,5189.851728
280,PB,283,post,1685.413631
280,PB,283,during,1979.611587
280,PB,284,pre,0
280,PB,284,post,0
280,PB,284,during,4200.749973
280,PB,285,pre,0
280,PB,285,post,2412.858377
280,PB,285,during,349.9307061
280,PB,288,pre,4331.742603
280,PB,288,post,489.539826
280,PB,288,during,2834.198368
280,PB,289,pre,3509.809678
280,PB,289,post,1326.139689
280,PB,289,during,1523.965561
280,PB,291,pre,1594.333217
280,PB,291,post,0
280,PB,291,during,3582.031034
280,PB,292,pre,5400.847632
280,PB,292,post,232.68913
280,PB,292,during,0
280,PB,293,pre,2845.163191
280,PB,293,post,4098.081245
280,PB,293,during,2306.948648
280,PB,295,pre,0
280,PB,295,post,2259.631984
280,PB,295,during,2259.085368
280,PB,296,pre,2826.463731
280,PB,296,post,0
280,PB,296,during,4404.860478
280,PB,297,pre,4996.203553
280,PB,297,post,59.3117935
280,PB,297,during,0
280,PB,299,pre,180.8045212
280,PB,299,post,2588.582252
280,PB,299,during,6123.27011
280,PB,300,pre,270.1439197
280,PB,300,post,3017.935491
280,PB,300,during,1365.639068
280,PB,301,pre,0
280,PB,301,post,4204.199724
280,PB,301,during,101.7342793
280,PB,303,pre,0
280,PB,303,post,1676.372893
280,PB,303,during,4721.804609
280,PB,304,pre,1087.630462
280,PB,304,post,1514.074801
280,PB,304,during,3492.992113
280,PB,307,pre,4214.421648
280,PB,307,post,2104.39795
280,PB,307,during,1649.122902
280,PB,308,pre,2987.986569
280,PB,308,post,7790.740457
280,PB,308,during,1756.809724
280,PB,309,pre,264.6694866
280,PB,309,post,1515.501732
280,PB,309,during,1458.247159
280,PB,311,pre,11554.77565
280,PB,311,post,0
280,PB,311,during,2532.411517
280,PB,312,pre,0
280,PB,312,post,8222.382781
280,PB,312,during,741.8663729
280,PB,313,pre,7180.782963
280,PB,313,post,0
280,PB,313,during,913.8242189
280,PB,314,pre,1217.389693
280,PB,314,post,1659.880424
280,PB,314,during,4598.114889
280,PB,315,pre,3332.75287
280,PB,315,post,0
280,PB,315,during,7981.322462
280,PB,318,pre,0
280,PB,318,post,0
280,PB,318,during,6554.39165
280,PB,319,pre,0
280,PB,319,post,2527.658517
280,PB,319,during,25.59458781
280,PB,320,pre,2803.281545
280,PB,320,post,550.5266374
280,PB,320,during,2762.359946
280,PB,321,pre,38.86701835
280,PB,321,post,0
280,PB,321,during,0
280,PB,322,pre,3794.118698
280,PB,322,post,0
280,PB,322,during,1080.561417
280,PB,323,pre,0
280,PB,323,post,0
280,PB,323,during,818.0398086
280,PB,324,pre,2102.706884
280,PB,324,post,0
280,PB,324,during,1869.999138
280,PB,325,pre,3860.253024
280,PB,325,post,0
280,PB,325,during,1831.032427
280,PB,326,pre,0
280,PB,326,post,5468.356655
280,PB,326,during,267.6691123
280,PB,327,pre,1150.772475
280,PB,327,post,3697.970601
280,PB,327,during,0
280,PB,328,pre,2663.413841
280,PB,328,post,0
280,PB,328,during,2862.412933
280,PB,329,pre,4194.302328
280,PB,329,post,0
280,PB,329,during,9014.761607
280,PB,330,pre,5800.492533
280,PB,330,post,3070.826043
280,PB,330,during,5007.444103
280,PB,331,pre,157.2469127
280,PB,331,post,5738.639838
280,PB,331,during,4145.624096
280,PB,332,pre,1722.156326
280,PB,332,post,1339.862635
280,PB,332,during,0
280,PB,334,pre,5671.622211
280,PB,334,post,6961.901104
280,PB,334,during,1599.971221
280,PB,335,pre,2811.415965
280,PB,335,post,9412.932895
280,PB,335,during,5614.943852
280,PB,336,pre,0
280,PB,336,post,0
280,PB,336,during,0
280,PB,339,pre,0
280,PB,339,post,3915.492034
280,PB,339,during,6716.938478
280,PB,340,pre,3002.985251
280,PB,340,post,1884.875758
280,PB,340,during,2851.999238
280,PB,341,pre,642.3725506
280,PB,341,post,4734.704656
280,PB,341,during,2622.146378
280,PB,342,pre,0
280,PB,342,post,5409.753597
280,PB,342,during,0
280,PB,343,pre,201.1203885
280,PB,343,post,1306.697136
280,PB,343,during,0
280,PB,344,pre,2704.878177
280,PB,344,post,0
280,PB,344,during,0
280,PB,345,pre,7486.290671
280,PB,345,post,0
280,PB,345,during,2553.262112
280,PB,346,pre,0
280,PB,346,post,0
280,PB,346,during,1420.308021
280,PB,347,pre,2729.274491
280,PB,347,post,2546.185706
280,PB,347,during,6078.129206
280,PB,350,pre,2120.452086
280,PB,350,post,0
280,PB,350,during,3174.629824
280,PB,351,pre,576.4695855
280,PB,351,post,4373.805719
280,PB,351,during,4005.5099
280,PB,352,pre,3675.703158
280,PB,352,post,0
280,PB,352,during,1734.006918
280,PB,354,pre,6083.804269
280,PB,354,post,3674.878279
280,PB,354,during,2390.464328
280,PB,355,pre,0
280,PB,355,post,1428.731482
280,PB,355,during,7294.084725
280,PB,356,pre,0
280,PB,356,post,392.3433049
280,PB,356,during,8425.134508
280,PB,357,pre,2051.146813
280,PB,357,post,0
280,PB,357,during,0
280,PB,358,pre,267.3971546
280,PB,358,post,0
280,PB,358,during,4315.454611
280,PB,359,pre,868.2215296
280,PB,359,post,2132.677245
280,PB,359,during,7948.704518
280,PB,360,pre,3458.68538
280,PB,360,post,586.6531459
280,PB,360,during,0
280,PB,362,pre,0
280,PB,362,post,1161.982739
280,PB,362,during,3443.139738
280,PB,363,pre,3685.917781
280,PB,363,post,0
280,PB,363,during,6239.915676
280,PB,364,pre,4113.96307
280,PB,364,post,3508.981181
280,PB,364,during,711.551794
280,PB,365,pre,7240.492916
280,PB,365,post,7418.786786
280,PB,365,during,974.9537072
280,PB,366,pre,0
280,PB,366,post,4654.480204
280,PB,366,during,0
280,PB,367,pre,5679.344442
280,PB,367,post,2247.752147
280,PB,367,during,0
280,PB,368,pre,1989.035208
280,PB,368,post,1621.549126
280,PB,368,during,4481.381757
280,PB,369,pre,0
280,PB,369,post,0
280,PB,369,during,1343.072495
280,PB,370,pre,2116.863249
280,PB,370,post,5621.461558
280,PB,370,during,0
280,PB,371,pre,2597.91574
280,PB,371,post,3620.288474
280,PB,371,during,25.02885924
280,PB,373,pre,5744.005537
280,PB,373,post,0
280,PB,373,during,0
280,PB,374,pre,4477.074455
280,PB,374,post,649.2777997
280,PB,374,during,8604.224324
280,PB,375,pre,2920.333203
280,PB,375,post,0
280,PB,375,during,0
280,PB,376,pre,3941.404486
280,PB,376,post,0
280,PB,376,during,2566.373257
280,PB,377,pre,8298.14663
280,PB,377,post,277.1553158
280,PB,377,during,0
280,PB,379,pre,4278.649548
280,PB,379,post,4024.284432
280,PB,379,during,1351.589949
280,PB,380,pre,437.1070797
280,PB,380,post,0
280,PB,380,during,2706.022938
280,PB,382,pre,1024.044905
280,PB,382,post,375.5780654
280,PB,382,during,199.3684366
280,PB,383,pre,2150.643134
280,PB,383,post,1048.373654
280,PB,383,during,5927.635322
280,PB,385,pre,1703.985287
280,PB,385,post,1691.868057
280,PB,385,during,3164.724791
280,PB,386,pre,0
280,PB,386,post,5980.765242
280,PB,386,during,0
280,PB,388,pre,0
280,PB,388,post,869.9148283
280,PB,388,during,1468.32392
280,PB,390,pre,1073.677444
280,PB,390,post,0
280,PB,390,during,5372.101772
280,PB,391,pre,131.6820897
280,PB,391,post,0
280,PB,391,during,0
280,PB,393,pre,884.0216482
280,PB,393,post,3703.255597
280,PB,393,during,40.65663628
280,PB,394,pre,2679.839486
280,PB,394,post,3125.39208
280,PB,394,during,6073.284113
280,PB,396,pre,5090.381015
280,PB,396,post,5595.304223
280,PB,396,during,1246.480704
280,PB,397,pre,5196.494259
280,PB,397,post,3500.972951
280,PB,397,during,2434.676412
280,PB,399,pre,1664.800027
280,PB,399,post,424.4523088
280,PB,399,during,0
280,PB,400,pre,5226.014188
280,PB,400,post,164.5308084
280,PB,400,during,5709.195524
280,PB,402,pre,4952.404889
280,PB,402,post,0
280,PB,402,during,1655.972605
280,PB,406,pre,335.1226964
280,PB,406,post,4814.361541
280,PB,406,during,0
280,PB,411,pre,0
280,PB,411,post,0
280,PB,411,during,801.5113358
280,PB,412,pre,6596.243384
280,PB,412,post,0
280,PB,412,during,0
280,PB,413,pre,8349.733879
280,PB,413,post,2001.312559
280,PB,413,during,9846.074036
280,PB,416,pre,0
280,PB,416,post,0
280,PB,416,during,0
280,PB,417,pre,1626.336705
280,PB,417,post,0
280,PB,417,during,1745.816154
280,PB,418,pre,3650.24538
280,PB,418,post,4975.158789
280,PB,418,during,7702.539757
280,PB,420,pre,0
280,PB,420,post,1984.619906
280,PB,420,during,0
280,PB,421,pre,654.2763873
280,PB,421,post,1630.415477
280,PB,421,during,1315.405995
280,PB,422,pre,5505.865286
280,PB,422,post,743.2512782
280,PB,422,during,932.4267707
280,PB,423,pre,868.5362138
280,PB,423,post,0
280,PB,423,during,0
280,PB,424,pre,2110.563755
280,PB,424,post,5865.327817
280,PB,424,during,0
280,PB,426,pre,2159.802077
280,PB,426,post,0
280,PB,426,during,0
280,PB,427,pre,1656.925588
280,PB,427,post,875.3288931
280,PB,427,during,2154.550479
280,PB,428,pre,4002.549512
280,PB,428,post,0
280,PB,428,during,0
280,PB,429,pre,3878.632079
280,PB,429,post,53.06213507
280,PB,429,during,2114.487203
280,PB,430,pre,420.1857452
280,PB,430,post,0
280,PB,430,during,0
280,PB,431,pre,1128.610542
280,PB,431,post,0
280,PB,431,during,4707.193857
280,PB,432,pre,780.9165162
280,PB,432,post,3529.182988
280,PB,432,during,0
280,PB,435,pre,1543.904173
280,PB,435,post,6891.875779
280,PB,435,during,1660.00001
280,PB,437,pre,0
280,PB,437,post,5482.823247
280,PB,437,during,0
280,PB,438,pre,2142.139473
280,PB,438,post,589.5101012
280,PB,438,during,0
280,PB,439,pre,0
280,PB,439,post,0
280,PB,439,during,0
280,PB,440,pre,5540.871189
280,PB,440,post,3140.737754
280,PB,440,during,1064.061218
280,PB,441,pre,4530.129835
280,PB,441,post,1752.663656
280,PB,441,during,2863.503168
280,PB,442,pre,4386.900849
280,PB,442,post,700.4003849
280,PB,442,during,0
280,PB,443,pre,930.6306765
280,PB,443,post,0
280,PB,443,during,0
280,PB,444,pre,2265.104861
280,PB,444,post,0
280,PB,444,during,60.80510493
280,PB,445,pre,4526.744359
280,PB,445,post,4927.075534
280,PB,445,during,591.6938933
280,PB,446,pre,0
280,PB,446,post,2195.205149
280,PB,446,during,0
280,PB,447,pre,2532.717581
280,PB,447,post,5472.76462
280,PB,447,during,179.9341947
280,PB,448,pre,952.8195646
280,PB,448,post,0
280,PB,448,during,0
280,PB,449,pre,4405.664989
280,PB,449,post,311.0719193
280,PB,449,during,0
280,PB,450,pre,3120.04084
280,PB,450,post,5233.405464
280,PB,450,during,1564.612649
280,PB,451,pre,1418.857892
280,PB,451,post,0
280,PB,451,during,4050.456562
280,PB,452,pre,0
280,PB,452,post,1895.35517
280,PB,452,during,829.0107348
280,PB,456,pre,1668.525378
280,PB,456,post,2293.885818
280,PB,456,during,3604.880334
280,PB,457,pre,2280.782317
280,PB,457,post,1612.999705
280,PB,457,during,0
280,SN,1,pre,1153.267984
280,SN,1,post,113.279228
280,SN,1,during,2310.892244
280,SN,2,pre,264.4974774
280,SN,2,post,715.676702
280,SN,2,during,206.8891794
280,SN,5,pre,0
280,SN,5,post,906.6844837
280,SN,5,during,0
280,SN,6,pre,0
280,SN,6,post,0
280,SN,6,during,2295.332012
280,SN,7,pre,984.9489207
280,SN,7,post,0
280,SN,7,during,0
280,SN,9,pre,5375.751375
280,SN,9,post,1855.783463
280,SN,9,during,1120.522312
280,SN,11,pre,5227.3997
280,SN,11,post,235.094134
280,SN,11,during,1593.20221
280,SN,12,pre,4279.434023
280,SN,12,post,0
280,SN,12,during,58.38626344
280,SN,14,pre,2269.899145
280,SN,14,post,0
280,SN,14,during,5591.909122
280,SN,15,pre,0
280,SN,15,post,26.0643114
280,SN,15,during,1466.453914
280,SN,16,pre,3825.043112
280,SN,16,post,4750.558701
280,SN,16,during,1454.474263
280,SN,18,pre,0
280,SN,18,post,0
280,SN,18,during,1596.679623
280,SN,19,pre,3318.728407
280,SN,19,post,8889.714683
280,SN,19,during,3489.510486
280,SN,21,pre,0
280,SN,21,post,6324.890757
280,SN,21,during,3632.746216
280,SN,22,pre,0
280,SN,22,post,192.8173332
280,SN,22,during,2640.91501
280,SN,23,pre,3794.972141
280,SN,23,post,0
280,SN,23,during,330.524834
280,SN,25,pre,129.8765538
280,SN,25,post,0
280,SN,25,during,0
280,SN,31,pre,1675.795549
280,SN,31,post,6146.081216
280,SN,31,during,1302.095084
280,SN,33,pre,577.6686504
280,SN,33,post,8737.299494
280,SN,33,during,0
280,SN,43,pre,8.935373679
280,SN,43,post,0
280,SN,43,during,3144.661539
280,SN,56,pre,5662.654421
280,SN,56,post,5592.912091
280,SN,56,during,0
280,SN,58,pre,4.260182542
280,SN,58,post,1222.381352
280,SN,58,during,0
280,SN,65,pre,44.71030809
280,SN,65,post,0
280,SN,65,during,702.1874928
280,SN,69,pre,0
280,SN,69,post,0
280,SN,69,during,2523.624106
280,SN,73,pre,703.5105863
280,SN,73,post,2453.916335
280,SN,73,during,945.2374886
280,SN,77,pre,1824.295561
280,SN,77,post,3218.673478
280,SN,77,during,4824.163229
280,SN,78,pre,5819.66484
280,SN,78,post,7889.848064
280,SN,78,during,6915.711146
280,SN,79,pre,0
280,SN,79,post,2898.987399
280,SN,79,during,0
280,SN,80,pre,0
280,SN,80,post,4308.886803
280,SN,80,during,670.44358
280,SN,81,pre,1395.412447
280,SN,81,post,0
280,SN,81,during,2614.01353
280,SN,82,pre,0
280,SN,82,post,0
280,SN,82,during,4660.7793
280,SN,83,pre,0
280,SN,83,post,0
280,SN,83,during,3769.336134
280,SN,85,pre,2879.231368
280,SN,85,post,0
280,SN,85,during,3133.734777
280,SN,87,pre,85.71259625
280,SN,87,post,0
280,SN,87,during,4273.630041
280,SN,89,pre,4033.873214
280,SN,89,post,0
280,SN,89,during,6471.910589
280,SN,91,pre,3586.260616
280,SN,91,post,0
280,SN,91,during,0
280,SN,96,pre,2426.051866
280,SN,96,post,0
280,SN,96,during,1550.094699
280,SN,101,pre,1793.356762
280,SN,101,post,826.5410676
280,SN,101,during,2705.537217
280,SN,102,pre,666.7635277
280,SN,102,post,1901.965647
280,SN,102,during,3967.393738
280,SN,103,pre,5561.424418
280,SN,103,post,0
280,SN,103,during,0
280,SN,104,pre,0
280,SN,104,post,13.09400762
280,SN,104,during,2070.552679
280,SN,105,pre,2380.760397
280,SN,105,post,6076.807147
280,SN,105,during,0
280,SN,106,pre,6427.122634
280,SN,106,post,0
280,SN,106,during,2331.587642
280,SN,107,pre,0
280,SN,107,post,0
280,SN,107,during,0
280,SN,109,pre,3591.60634
280,SN,109,post,885.9400208
280,SN,109,during,4080.69671
280,SN,110,pre,9242.015469
280,SN,110,post,0
280,SN,110,during,2562.104764
280,SN,111,pre,5782.769826
280,SN,111,post,0
280,SN,111,during,5471.419424
280,SN,112,pre,4619.251068
280,SN,112,post,0
280,SN,112,during,0
280,SN,113,pre,0
280,SN,113,post,2240.555671
280,SN,113,during,1761.710741
280,SN,115,pre,1437.816358
280,SN,115,post,0
280,SN,115,during,0
280,SN,116,pre,0
280,SN,116,post,0
280,SN,116,during,4026.484035
280,SN,118,pre,1230.653235
280,SN,118,post,0
280,SN,118,during,0
280,SN,119,pre,6615.80721
280,SN,119,post,0
280,SN,119,during,560.1693667
280,SN,120,pre,0
280,SN,120,post,0
280,SN,120,during,0
280,SN,122,pre,184.9019088
280,SN,122,post,7478.926051
280,SN,122,during,4012.882241
280,SN,123,pre,0
280,SN,123,post,2800.728585
280,SN,123,during,5867.934394
280,SN,124,pre,0
280,SN,124,post,647.4711354
280,SN,124,during,366.1612102
280,SN,127,pre,6125.805371
280,SN,127,post,764.6370915
280,SN,127,during,6522.329145
280,SN,129,pre,5020.816348
280,SN,129,post,0
280,SN,129,during,5151.189024
280,SN,130,pre,3732.542592
280,SN,130,post,3081.070091
280,SN,130,during,0
280,SN,131,pre,7186.484327
280,SN,131,post,0
280,SN,131,during,0
280,SN,133,pre,0
280,SN,133,post,724.0059589
280,SN,133,during,0
280,SN,134,pre,2962.158809
280,SN,134,post,6186.191237
280,SN,134,during,1293.093406
280,SN,137,pre,145.2059958
280,SN,137,post,4260.029652
280,SN,137,during,1665.021541
280,SN,139,pre,0
280,SN,139,post,0
280,SN,139,during,82.1794635
280,SN,140,pre,6807.900333
280,SN,140,post,6956.967873
280,SN,140,during,4892.166351
280,SN,141,pre,1060.013682
280,SN,141,post,3901.008925
280,SN,141,during,2539.192952
280,SN,142,pre,549.8150958
280,SN,142,post,1062.594821
280,SN,142,during,8352.691287
280,SN,144,pre,1486.731617
280,SN,144,post,2725.674735
280,SN,144,during,467.6850321
280,SN,145,pre,2015.655799
280,SN,145,post,4983.404219
280,SN,145,during,2522.295859
280,SN,146,pre,2151.661437
280,SN,146,post,3620.243419
280,SN,146,during,1296.386549
280,SN,147,pre,5932.300138
280,SN,147,post,0
280,SN,147,during,8155.902794
280,SN,148,pre,769.968438
280,SN,148,post,2233.12605
280,SN,148,during,0
280,SN,149,pre,4052.056615
280,SN,149,post,6412.54024
280,SN,149,during,3707.979171
280,SN,150,pre,2632.672086
280,SN,150,post,0
280,SN,150,during,1337.498929
280,SN,151,pre,0
280,SN,151,post,2595.634475
280,SN,151,during,1036.408258
280,SN,154,pre,0
280,SN,154,post,449.8027439
280,SN,154,during,5422.398799
280,SN,155,pre,1715.872587
280,SN,155,post,550.2410988
280,SN,155,during,725.8451023
280,SN,156,pre,5137.805873
280,SN,156,post,0
280,SN,156,during,1650.720783
280,SN,158,pre,0
280,SN,158,post,3532.948096
280,SN,158,during,0
280,SN,161,pre,0
280,SN,161,post,2756.589128
280,SN,161,during,2040.3268
280,SN,163,pre,2836.1682
280,SN,163,post,170.7266347
280,SN,163,during,0
280,SN,164,pre,0
280,SN,164,post,0
280,SN,164,during,851.1148996
280,SN,166,pre,2510.891766
280,SN,166,post,1118.919291
280,SN,166,during,447.1171477
280,SN,170,pre,0
280,SN,170,post,9030.73687
280,SN,170,during,4755.83432
280,SN,171,pre,4026.337472
280,SN,171,post,2646.382111
280,SN,171,during,4123.227118
280,SN,172,pre,4154.519436
280,SN,172,post,0
280,SN,172,during,0
280,SN,173,pre,0
280,SN,173,post,3856.383199
280,SN,173,during,0
280,SN,175,pre,32.2156061
280,SN,175,post,0
280,SN,175,during,0
280,SN,179,pre,7641.992339
280,SN,179,post,4598.295459
280,SN,179,during,6304.691182
280,SN,180,pre,2226.032465
280,SN,180,post,0
280,SN,180,during,916.3837466
280,SN,181,pre,3251.794233
280,SN,181,post,0
280,SN,181,during,0
280,SN,183,pre,2501.477503
280,SN,183,post,0
280,SN,183,during,0
280,SN,184,pre,3122.423059
280,SN,184,post,0
280,SN,184,during,2440.067169
280,SN,185,pre,4194.91124
280,SN,185,post,5831.034823
280,SN,185,during,2469.591776
280,SN,186,pre,3886.432579
280,SN,186,post,2118.607309
280,SN,186,during,212.9533576
280,SN,187,pre,1729.882296
280,SN,187,post,1800.354494
280,SN,187,during,1509.388361
280,SN,188,pre,4642.708276
280,SN,188,post,0
280,SN,188,during,6249.829418
280,SN,190,pre,507.4377033
280,SN,190,post,3698.202757
280,SN,190,during,1641.116389
280,SN,191,pre,8179.453344
280,SN,191,post,1616.734175
280,SN,191,during,1498.564371
280,SN,192,pre,2323.927196
280,SN,192,post,4882.194863
280,SN,192,during,1595.031642
280,SN,193,pre,948.4562531
280,SN,193,post,2480.79601
280,SN,193,during,0
280,SN,194,pre,1449.31336
280,SN,194,post,1679.498287
280,SN,194,during,0
280,SN,195,pre,0
280,SN,195,post,868.1910966
280,SN,195,during,200.595537
280,SN,196,pre,0
280,SN,196,post,0
280,SN,196,during,2088.756754
280,SN,197,pre,3683.959433
280,SN,197,post,0
280,SN,197,during,3267.440703
280,SN,200,pre,2996.123598
280,SN,200,post,3454.250975
280,SN,200,during,3211.22026
280,SN,201,pre,0
280,SN,201,post,6856.896707
280,SN,201,during,3797.016702
280,SN,203,pre,5392.471976
280,SN,203,post,2524.543921
280,SN,203,during,3208.20463
280,SN,204,pre,551.7297198
280,SN,204,post,2171.175315
280,SN,204,during,3901.721586
280,SN,205,pre,3938.745692
280,SN,205,post,0
280,SN,205,during,2210.373018
280,SN,207,pre,3314.534662
280,SN,207,post,0
280,SN,207,during,1746.658131
280,SN,208,pre,4631.557538
280,SN,208,post,36.9910837
280,SN,208,during,0
280,SN,209,pre,6667.116428
280,SN,209,post,0
280,SN,209,during,1105.926396
280,SN,210,pre,2184.57708
280,SN,210,post,9089.053553
280,SN,210,during,68.5904582
280,SN,212,pre,3306.999479
280,SN,212,post,1079.798428
280,SN,212,during,1047.458975
280,SN,213,pre,5189.004622
280,SN,213,post,6081.938291
280,SN,213,during,3716.795657
280,SN,214,pre,0
280,SN,214,post,0
280,SN,214,during,1437.435095
280,SN,216,pre,0
280,SN,216,post,0
280,SN,216,during,1141.564253
280,SN,217,pre,3354.765013
280,SN,217,post,473.1649715
280,SN,217,during,3650.08885
280,SN,218,pre,0
280,SN,218,post,10894.39101
280,SN,218,during,70.40229357
280,SN,219,pre,3748.585116
280,SN,219,post,4846.466781
280,SN,219,during,3476.171807
280,SN,220,pre,0
280,SN,220,post,1341.252546
280,SN,220,during,0
280,SN,221,pre,1673.423718
280,SN,221,post,0
280,SN,221,during,0
280,SN,222,pre,0
280,SN,222,post,3594.781955
280,SN,222,during,3872.739562
280,SN,225,pre,3320.836841
280,SN,225,post,1296.047274
280,SN,225,during,0
280,SN,227,pre,5019.906534
280,SN,227,post,0
280,SN,227,during,0
280,SN,230,pre,4303.63749
280,SN,230,post,3884.568114
280,SN,230,during,3151.994548
280,SN,231,pre,4503.673628
280,SN,231,post,4788.320469
280,SN,231,during,0
280,SN,232,pre,3871.244118
280,SN,232,post,76.90230775
